passage_id,source,lines,confidence,source_most_recent_date,nearest_prior_date,passage_dates,file_version_signal,nearest_prior_version,passage_versions
NATHAN-127918,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2623-2639,likely,2025,2025,,SATO,SATO,
NATHAN-127919,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2640-2680,likely,2025,2025,,SATO,SATO,
NATHAN-127920,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2681-2684,likely,2025,2025,,SATO,SATO,
NATHAN-127921,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2685-2686,likely,2025,2025,,SATO,SATO,
NATHAN-127922,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2715-2743,likely,2025,2025,,SATO,SATO,
NATHAN-127923,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2744-2768,likely,2025,2025,,SATO,SATO,
NATHAN-127924,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2769-2816,likely,2025,2025,,SATO,SATO,
NATHAN-127925,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2817-2833,likely,2025,2025,,SATO,SATO,
NATHAN-127926,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2834-2858,likely,2025,2025,,SATO,SATO,
NATHAN-127927,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2859-2885,likely,2025,2025,,SATO,SATO,
NATHAN-127928,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2886-2893,likely,2025,2025,,SATO,SATO,
NATHAN-127929,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2894-2907,likely,2025,2025,,SATO,SATO,
NATHAN-127930,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2908-2952,likely,2025,2025,,SATO,SATO,
NATHAN-127931,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,2953-3033,likely,2025,2025,,SATO,SATO,
NATHAN-127932,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3034-3034,likely,2025,2025,,SATO,SATO,
NATHAN-127933,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3035-3038,likely,2025,2025,,SATO,SATO,
NATHAN-127934,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3039-3040,likely,2025,2025,,SATO,SATO,
NATHAN-127935,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3091-3119,likely,2025,2025,,SATO,SATO,
NATHAN-127936,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3120-3159,likely,2025,2025,,SATO,SATO,
NATHAN-127937,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3160-3183,likely,2025,2025,,SATO,SATO,
NATHAN-127938,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3184-3228,likely,2025,2025,,SATO,SATO,
NATHAN-127939,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3229-3249,likely,2025,2025,,SATO,SATO,
NATHAN-127940,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3250-3279,likely,2025,2025,,SATO,SATO,
NATHAN-127941,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3280-3394,likely,2025,2025,,SATO,SATO,
NATHAN-127942,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3395-3397,likely,2025,2025,,SATO,SATO,
NATHAN-127943,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3398-3401,likely,2025,2025,,SATO,SATO,
NATHAN-127944,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3402-3403,likely,2025,2025,,SATO,SATO,
NATHAN-127945,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3420-3463,likely,2025,2025,,SATO,SATO,
NATHAN-127946,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3464-3510,likely,2025,2025,,SATO,SATO,
NATHAN-127947,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3511-3591,likely,2025,2025,,SATO,SATO,
NATHAN-127948,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3592-3604,likely,2025,2025,,SATO,SATO,
NATHAN-127949,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3605-3613,likely,2025,2025,,SATO,SATO,
NATHAN-127950,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3614-3642,likely,2025,2025,,SATO,SATO,
NATHAN-127951,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3643-3778,likely,2025,2025,,SATO,SATO,
NATHAN-127952,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3779-3781,likely,2025,2025,,SATO,SATO,
NATHAN-127953,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3782-3788,likely,2025,2025,,SATO,SATO,
NATHAN-127954,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3789-3790,likely,2025,2025,,SATO,SATO,
NATHAN-127955,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3815-3840,likely,2025,2025,,SATO,SATO,
NATHAN-127956,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3841-3853,likely,2025,2025,,SATO,SATO,
NATHAN-127957,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3854-3863,likely,2025,2025,,SATO,SATO,
NATHAN-127958,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3864-3944,likely,2025,2025,,SATO,SATO,
NATHAN-127959,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3945-3962,likely,2025,2025,,SATO,SATO,
NATHAN-127960,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,3963-4114,likely,2025,2025,,SATO,SATO,
NATHAN-127961,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4115-4121,likely,2025,2025,,SATO,SATO,
NATHAN-127962,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4122-4134,likely,2025,2025,,SATO,SATO,
NATHAN-127963,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4135-4136,likely,2025,2025,,SATO,SATO,
NATHAN-127964,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4174-4180,likely,2025,2025,,SATO,SATO,
NATHAN-127965,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4181-4251,likely,2025,2025,,SATO,SATO,
NATHAN-127966,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4252-4282,likely,2025,2025,,SATO,SATO,
NATHAN-127967,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4283-4422,likely,2025,2025,,SATO,SATO,
NATHAN-127968,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4423-4461,likely,2025,2025,,SATO,SATO,
NATHAN-127969,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4462-4553,likely,2025,2025,,SATO,SATO,
NATHAN-127970,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4554-4617,likely,2025,2025,,SATO,SATO,
NATHAN-127971,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4618-4618,likely,2025,2025,,SATO,SATO,
NATHAN-127972,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4619-4625,likely,2025,2025,,SATO,SATO,
NATHAN-127973,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4626-4627,likely,2025,2025,,SATO,SATO,
NATHAN-127974,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4679-4764,likely,2025,2025,,SATO,SATO,
NATHAN-127975,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4765-4794,likely,2025,2025,,SATO,SATO,
NATHAN-127976,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4795-4828,likely,2025,2025,,SATO,SATO,
NATHAN-127977,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4829-4880,likely,2025,2025,,SATO,SATO,
NATHAN-127978,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4881-4959,likely,2025,2025,,SATO,SATO,
NATHAN-127979,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4960-4960,likely,2025,2025,,SATO,SATO,
NATHAN-127980,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4961-4979,likely,2025,2025,,SATO,SATO,
NATHAN-127981,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,4980-4981,likely,2025,2025,,SATO,SATO,
NATHAN-127982,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5032-5069,likely,2025,2025,,SATO,SATO,
NATHAN-127983,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5070-5087,likely,2025,2025,,SATO,SATO,
NATHAN-127984,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5088-5137,likely,2025,2025,,SATO,SATO,
NATHAN-127985,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5138-5363,likely,2025,2025,,SATO,SATO,
NATHAN-127986,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5364-5422,likely,2025,2025,,SATO,SATO,
NATHAN-127987,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5423-5440,likely,2025,2025,,SATO,SATO,
NATHAN-127988,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5441-5442,likely,2025,2025,,SATO,SATO,
NATHAN-127989,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5443-5444,likely,2025,2025,,SATO,SATO,
NATHAN-127990,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5479-5504,likely,2025,2025,,SATO,SATO,
NATHAN-127991,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5505-5543,likely,2025,2025,,SATO,SATO,
NATHAN-127992,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5544-5559,likely,2025,2025,,SATO,SATO,
NATHAN-127993,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5560-5581,likely,2025,2025,,SATO,SATO,
NATHAN-127994,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5582-5607,likely,2025,2025,,SATO,SATO,
NATHAN-127995,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5608-5655,likely,2025,2025,,SATO,SATO,
NATHAN-127996,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5656-5764,likely,2025,2025,,SATO,SATO,
NATHAN-127997,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5765-5765,likely,2025,2025,,SATO,SATO,
NATHAN-127998,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5766-5767,likely,2025,2025,,SATO,SATO,
NATHAN-127999,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5768-5769,likely,2025,2025,,SATO,SATO,
NATHAN-128000,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5867-5888,likely,2025,2025,,SATO,SATO,
NATHAN-128001,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5889-5909,likely,2025,2025,,SATO,SATO,
NATHAN-128002,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5910-5914,likely,2025,2025,,SATO,SATO,
NATHAN-128003,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5915-5996,likely,2025,2025,,SATO,SATO,
NATHAN-128004,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,5998-6015,likely,2025,2025,,SATO,SATO,
NATHAN-128005,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6016-6031,likely,2025,2025,,SATO,SATO,
NATHAN-128006,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6032-6049,likely,2025,2025,,SATO,SATO,
NATHAN-128007,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6050-6067,likely,2025,2025,,SATO,SATO,
NATHAN-128008,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6068-6085,likely,2025,2025,,SATO,SATO,
NATHAN-128009,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6086-6161,likely,2025,2025,,SATO,SATO,
NATHAN-128010,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6162-6208,likely,2025,2025,,SATO,SATO,
NATHAN-128011,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6209-6278,likely,2025,2025,,SATO,SATO,
NATHAN-128012,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6279-6323,likely,2025,2025,,SATO,SATO,
NATHAN-128013,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6324-6471,likely,2025,2025,,SATO,SATO,
NATHAN-128014,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6472-6484,likely,2025,2025,,SATO,SATO,
NATHAN-128015,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6485-6504,likely,2025,2025,,SATO,SATO,
NATHAN-128016,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6505-6505,likely,2025,2025,,SATO,SATO,
NATHAN-128017,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6506-6507,likely,2025,2025,,SATO,SATO,
NATHAN-128018,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6508-6509,likely,2025,2025,,SATO,SATO,
NATHAN-128019,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6544-6580,likely,2025,2025,,SATO,SATO,
NATHAN-128020,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6581-6604,likely,2025,2025,,SATO,SATO,
NATHAN-128021,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6605-6618,likely,2025,2025,,SATO,SATO,
NATHAN-128022,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6619-6640,likely,2025,2025,,SATO,SATO,
NATHAN-128023,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6641-6735,likely,2025,2025,,SATO,SATO,
NATHAN-128024,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6736-6756,likely,2025,2025,,SATO,SATO,
NATHAN-128025,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6757-6757,likely,2025,2025,,SATO,SATO,
NATHAN-128026,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6758-6759,likely,2025,2025,,SATO,SATO,
NATHAN-128027,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6760-6761,likely,2025,2025,,SATO,SATO,
NATHAN-128028,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6767-6823,likely,2025,2025,,SATO,SATO,
NATHAN-128029,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6824-6832,likely,2025,2025,,SATO,SATO,
NATHAN-128030,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6833-6838,likely,2025,2025,,SATO,SATO,
NATHAN-128031,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6839-6852,likely,2025,2025,,SATO,SATO,
NATHAN-128032,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6853-6855,likely,2025,2025,,SATO,SATO,
NATHAN-128033,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6856-6868,likely,2025,2025,,SATO,SATO,
NATHAN-128034,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6869-6941,likely,2025,2025,,SATO,SATO,
NATHAN-128035,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6942-6943,likely,2025,2025,,SATO,SATO,
NATHAN-128036,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6945-6959,likely,2025,2025,,SATO,SATO,
NATHAN-128037,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,6960-7041,likely,2025,2025,,SATO,SATO,
NATHAN-128038,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7042-7047,likely,2025,2025,,SATO,SATO,
NATHAN-128039,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7048-7057,likely,2025,2025,,SATO,SATO,
NATHAN-128040,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7058-7097,likely,2025,2025,,SATO,SATO,
NATHAN-128041,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7098-7100,likely,2025,2025,,SATO,SATO,
NATHAN-128042,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7101-7122,likely,2025,2025,,SATO,SATO,
NATHAN-128043,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7126-7140,likely,2025,2025,,SATO,SATO,
NATHAN-128044,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7141-7220,likely,2025,2025,,SATO,SATO,
NATHAN-128045,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7221-7226,likely,2025,2025,,SATO,SATO,
NATHAN-128046,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7227-7237,likely,2025,2025,,SATO,SATO,
NATHAN-128047,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7238-7279,likely,2025,2025,,SATO,SATO,
NATHAN-128048,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7280-7282,likely,2025,2025,,SATO,SATO,
NATHAN-128049,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7283-7286,likely,2025,2025,,SATO,SATO,
NATHAN-128050,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7287-7291,likely,2025,2025,,SATO,SATO,
NATHAN-128051,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7292-7296,likely,2025,2025,,SATO,SATO,
NATHAN-128052,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7297-7311,likely,2025,2025,,SATO,SATO,
NATHAN-128053,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7312-7313,likely,2025,2025,,SATO,SATO,
NATHAN-128054,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7316-7317,likely,2025,2025,,SATO,SATO,
NATHAN-128055,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7319-7326,likely,2025,2025,,SATO,SATO,
NATHAN-128056,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7327-7328,likely,2025,2025,,SATO,SATO,
NATHAN-128057,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7329-7331,likely,2025,2025,,SATO,SATO,
NATHAN-128058,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7332-7377,likely,2025,2025,,SATO,SATO,
NATHAN-128059,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7378-7430,likely,2025,2025,,SATO,SATO,
NATHAN-128060,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7431-7455,likely,2025,2025,,SATO,SATO,
NATHAN-128061,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7456-7462,likely,2025,2025,,SATO,SATO,
NATHAN-128062,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7463-7469,likely,2025,2025,,SATO,SATO,
NATHAN-128063,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7470-7527,likely,2025,2025,,SATO,SATO,
NATHAN-128064,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7528-7533,likely,2025,2025,,SATO,SATO,
NATHAN-128065,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7535-7656,likely,2025,2025,,SATO,SATO,
NATHAN-128066,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7657-7665,likely,2025,2025,,SATO,SATO,
NATHAN-128067,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7666-7668,likely,2025,2025,,SATO,SATO,
NATHAN-128068,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7669-7671,likely,2025,2025,,SATO,SATO,
NATHAN-128069,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7672-7676,likely,2025,2025,,SATO,SATO,
NATHAN-128070,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7677-7683,likely,2025,2025,,SATO,SATO,
NATHAN-128071,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7684-7685,likely,2025,2025,,SATO,SATO,
NATHAN-128072,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7689-7691,likely,2025,2025,,SATO,SATO,
NATHAN-128073,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7692-7693,likely,2025,2025,,SATO,SATO,
NATHAN-128074,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7694-7694,likely,2025,2025,,SATO,SATO,
NATHAN-128075,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7695-7708,likely,2025,2025,,SATO,SATO,
NATHAN-128076,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7709-7710,likely,2025,2025,,SATO,SATO,
NATHAN-128077,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7711-7714,likely,2025,2025,,SATO,SATO,
NATHAN-128078,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7715-7716,likely,2025,2025,,SATO,SATO,
NATHAN-128079,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7724-7747,likely,2025,2025,,SATO,SATO,
NATHAN-128080,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7748-7773,likely,2025,2025,,SATO,SATO,
NATHAN-128081,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7774-7794,likely,2025,2025,,SATO,SATO,
NATHAN-128082,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7795-7814,likely,2025,2025,,SATO,SATO,
NATHAN-128083,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7815-7839,likely,2025,2025,,SATO,SATO,
NATHAN-128084,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7840-7930,likely,2025,2025,,SATO,SATO,
NATHAN-128085,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7931-7980,likely,2025,2025,,SATO,SATO,
NATHAN-128086,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,7981-8015,likely,2025,2025,,SATO,SATO,
NATHAN-128087,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8016-8047,likely,2025,2025,,SATO,SATO,
NATHAN-128088,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8048-8085,likely,2025,2025,,SATO,SATO,
NATHAN-128089,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8086-8142,likely,2025,2025,,SATO,SATO,
NATHAN-128090,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8143-8166,likely,2025,2025,,SATO,SATO,
NATHAN-128091,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8167-8168,likely,2025,2025,,SATO,SATO,
NATHAN-128092,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8169-8176,likely,2025,2025,,SATO,SATO,
NATHAN-128093,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8177-8177,likely,2025,2025,,SATO,SATO,
NATHAN-128094,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8178-8204,likely,2025,2025,,SATO,SATO,
NATHAN-128095,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8205-8224,likely,2025,2025,,SATO,SATO,
NATHAN-128096,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8225-8228,likely,2025,2025,,SATO,SATO,
NATHAN-128097,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8229-8230,likely,2025,2025,,SATO,SATO,
NATHAN-128098,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8454-8562,likely,2025,2025,,SATO,SATO,
NATHAN-128099,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8563-8579,likely,2025,2025,,SATO,SATO,
NATHAN-128100,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8580-8624,likely,2025,2025,,SATO,SATO,
NATHAN-128101,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8625-8677,likely,2025,2025,,SATO,SATO,
NATHAN-128102,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8678-8690,likely,2025,2025,,SATO,SATO,
NATHAN-128103,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8691-8711,likely,2025,2025,,SATO,SATO,
NATHAN-128104,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8712-8826,likely,2025,2025,,SATO,SATO,
NATHAN-128105,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8827-8844,likely,2025,2025,,SATO,SATO,
NATHAN-128106,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8845-8938,likely,2025,2025,,SATO,SATO,
NATHAN-128107,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8939-8970,likely,2025,2025,,SATO,SATO,
